acct_id,extenders,wireless_clients_count,wired_clients_count,rx_avg_bps,tx_avg_bps,rx_p95_bps,tx_p95_bps,rx_max_bps,tx_max_bps,rssi_mean,rssi_median,rssi_max,rssi_min,network_speed,city,state
e6b67e4492fe399987153b0d73390b06599d2ad0fbc63615cb91d30994911eb2,1,9,4,212363.6923076923,18943.423076923078,963232.8076923077,56595.29230769231,2196024.2000000007,1114898.7692307695,-42.9,-39,-18,-73,1000.0M,LEWISVILLE,TX
d2251c87d40bf41c894e4dae7bb993df37e9534f95f5fe6904723ed91baad9dc,1,9,2,89127.87272727274,4177.636363636364,575265.2272727273,12795.70909090909,1285324.8909090909,138074.6,-61.5,-64,-45,-89,1000.0M,BECKLEY,WV
76d3a9802c4a5e5680df1cb11e4152340bb07b5269f8fde89af2cf895866f649,0,27,1,420138.4214285715,26568.514285714286,1544602.8857142853,37813.04642857142,2688324.8785714284,1402197.7142857139,-62.0,-65,-13,-89,1000.0M,MONTCLAIR,CA
2d163b0aa1aeb98ad8d8390d22d4e1e9ee1fc808b0ce37a73beddc5a4ef6de17,1,11,6,278266.43529411766,82002.4529411765,1460512.2941176472,307309.85294117645,2503776.905882353,369772.794117647,-54.9,-56,-34,-87,1000.0M,DOVER,OH
8831c71067864897050f962e626ed7d50fb8c2eaa15fd2d8f4ba4a72d358d2f8,0,15,3,122919.62777777779,70181.20555555556,418551.1111111111,79557.87222222223,849289.7000000001,88485.51666666668,-53.2,-53,-29,-82,100.0M,PARIS,IL
eedcdee036c30334d695bf8688435c43280eee55979e6fcc58a6e0706e5118af,1,9,4,104322.82307692307,39354.346153846156,525548.5923076923,352655.33076923084,1501844.6769230766,507709.87692307704,-57.8,-60,-37,-81,1000.0M,COVENTRY,CT
5bd76db92efda75a0c74bc72a9e669ce333b53218003a610f7bd4327e3157637,1,5,5,139841.01999999996,11954.539999999999,672534.44,13820.74,2228898.0900000003,1215669.8699999999,-52.1,-50,-38,-68,1000.0M,BISHOP,CA
2965c185ee7e42759f113408e147cab7dc117953c10ed1544553d6a88abb517a,0,11,3,510119.7142857144,11655.557142857144,1435018.3571428568,26746.657142857137,2551007.1785714286,216938.77142857146,-42.7,-43,-22,-64,100.0M,FORT WAYNE,IN
c08b9d25dda126e551a17b02e173985ae579dae735e1f4fb99fe6dd778316386,1,11,4,494093.78666666656,18275.219999999998,737645.5933333333,74729.78000000001,1801578.6866666668,473786.2333333334,-61.0,-63,-34,-86,1000.0M,GLADEWATER,TX
0ced89790b766302681c942ba24d2bd7f6ee190bc552bd998774d40d8903ab45,1,10,5,213450.58,8567.846666666668,1102972.8599999999,12452.159999999996,2560993.486666667,783079.5400000003,-58.4,-66,-7,-84,1000.0M,NEW RICHMOND,WI
0e5b77fadcb69c5651a795a6f88bfed1de41fe6969a308f5bc428a2b62d8f9dd,1,19,5,113601.83333333331,12195.266666666668,666225.0374999999,17605.100000000002,1951740.4583333333,807079.829166667,-64.6,-72,-22,-88,1000.0M,SARASOTA,FL
1a074da770e81196e15198d909e64528e9ad3d164095f6a5b9a1ff7db9b78a3b,0,2,3,843372.4,1202588.2799999998,1109242.1,1211497.64,1382137.5399999998,1226351.3399999999,-62.1,-61,-40,-75,500.0M,MISSOURI CITY,TX
de6ca36ed989d2582526fd0fedf6fa73e15af7516987cbd9e20a4054ebcd95eb,2,6,5,50617.82727272727,6931.054545454546,209165.74545454548,19231.30909090909,1089251.518181818,251339.31818181818,-50.3,-53,-25,-79,1000.0M,ROWLETT,TX
0d6aeefdddec647e23ecd0e13826b3383464d7ead882931e0d832548dce10560,0,6,2,321008.025,8817.937499999998,1180200.4999999998,24736.524999999998,5388503.862500001,378777.02499999997,-61.2,-56,-40,-84,2000.0M,TEMECULA,CA
53958f0a27e4a43c4879300693664ba5d81b19be90881120f809200e9234bb2a,1,26,8,138320.84117647057,16110.126470588233,601106.0499999999,100417.11470588234,1572025.9441176474,261535.64999999994,-52.6,-50,-31,-82,1000.0M,TRINITY,FL
5a4a048bd75c71b8e4166cc9f936f8ddad8734a2113866aa9713437baa90a48a,0,8,6,306728.18571428576,10590.485714285716,1408011.4857142852,26099.428571428576,4312293.342857144,83550.46428571429,-56.5,-60,-43,-74,5000.0M,WINCHESTER,CA
652336ae41152162098226348f4f8907c7ac81019aeb46f74cde81aa0019ae08,0,13,2,135000.26,38462.73333333333,591024.9933333334,180635.7,2372542.8800000004,1281498.2733333332,-63.2,-63,-48,-79,500.0M,WHITTIER,CA
bbd47fb61443a3e0647900e8834a16de5eae15443d7ad2705bf089b33a5f35ea,1,41,0,104989.15609756099,2902.192682926829,419869.4463414634,22710.478048780486,985549.0073170731,56319.08780487803,-62.1,-64,-25,-86,500.0M,LOS ANGELES,CA
71ef7164efb6965192b2097b8d35c32823c4e2cdb59c6a50210381b15bf442d3,1,16,6,148888.26363636364,14397.654545454543,477011.85,38353.94545454546,1150025.8909090909,639722.2818181819,-58.0,-60,-30,-84,1000.0M,HURRICANE,WV
fe23ba5f722d8d1b0d5715a15b2b5bdd04aeb75d1d315316ebee1c0b4ba4b82e,0,5,1,345528.63333333336,40496.75,969582.3666666668,199620.9666666667,1761751.5666666664,623073.6,-43.0,-37,-17,-86,100.0M,PERRIS,CA
e78191b704339793ed820ea11e1e1d4574aa239b0f6ba7219c7c524c554ad9b3,1,6,5,271773.5090909091,14287.572727272725,1591896.2090909092,32376.42727272728,4258473.363636363,1105249.0090909093,-51.7,-51,-36,-76,1000.0M,HERRIN,IL
ef03acadb15e1dc8a18ff8f45d77a9f5bf974d66cebfa63b5c37016fa03146bc,0,25,4,585949.1586206895,488198.2862068966,1973282.9827586208,942922.0206896551,4337867.813793104,1833449.0000000002,-56.2,-58,-18,-92,1000.0M,CALIFORNIA CITY,CA
080fbf5a66e6136bf335407988a43efee7b054c19d0006936db57f70f85fdd99,1,21,5,353148.88076923083,497207.57692307694,1088282.2346153848,542701.7653846153,1752127.515384615,870617.6730769231,-54.9,-56,-13,-79,1000.0M,WESTLAKE VILLAGE,CA
666008df424e572e9cd7f9d77cb3bb6627aa4065501058d1c0c977006ab18feb,2,28,6,198202.23529411762,29914.235294117647,751599.4676470589,133496.79411764708,5223991.229411765,504712.84705882357,-52.4,-55,-30,-80,1000.0M,SARASOTA,FL
d300766cab8d17db4fa5fe57e5ce5aa0da685b6deed5ae0f85b8100adc6bd81d,2,3,8,308538.5909090909,4624.063636363636,1806283.4909090912,29268.75454545455,4218384.7727272725,51821.872727272734,-58.7,-60,-47,-81,1000.0M,LEAGUE CITY,TX
7e6b03e554e4d6e596c00c9b45c7ab7c55f0f1aaf17158366dc90ac4fe955c58,1,22,5,215843.02592592587,5523.685185185184,653479.9555555558,7388.896296296296,840466.1370370367,284390.35555555555,-50.0,-49,-27,-71,500.0M,ASHLAND,OH
28942e4515ff75177da97f133a94bb2b453c1295bba020cb25f4bbc97060e8a5,1,15,8,637380.5,1288830.3434782608,1592904.3565217392,1419631.847826087,2852393.243478261,1573666.0391304346,-59.1,-63,-22,-86,2000.0M,GARLAND,TX
66dab7a091074e1039934099ebc4564a87fcc344fe0372d203f3d91743022c54,0,9,1,249163.84000000003,6863.160000000001,647304.6300000001,22795.579999999994,1107279.5500000003,255095.8099999999,-56.4,-59,-28,-94,500.0M,NEW PORT RICHEY,FL
71807822281427d74a19cf7c648c511b02f57ee4f0df75cc6902605fdae46c0b,0,13,3,1015530.8375,781457.9125,2596718.9625000004,873774.56875,4667191.368749999,1258113.825,-66.6,-70,-31,-91,1000.0M,MURRIETA,CA
8f156630a036c58010b9d5cbc49585c3d5fc27b515db89c3c479af2127a685c3,1,10,3,291869.1076923077,9717.192307692307,884178.9846153847,12932.384615384615,2446707.8307692306,344901.2384615385,-56.1,-56,-30,-92,1000.0M,SAN ANGELO,TX
1ccfaa7e29cac0e5d912b8b33ac0ff8ffee41850712513a0a0901758b85503ff,2,13,5,90448.3111111111,19099.961111111108,365519.98888888885,106966.2222222222,2207707.461111111,191391.6555555555,-48.6,-51,-28,-76,1000.0M,TEXAS CITY,TX
a6113ef0456c492172f980f0addf20e9c1ef7e7c84a7e78e73e1421918c5d554,0,14,2,80496.35624999998,11198.949999999999,383288.05624999997,22539.312499999993,715138.69375,502829.25000000006,-50.6,-51,-20,-85,500.0M,MARION,OH
e784efe020628ae3b25a33ad9c442af6c3869bdedcde8c0394af4ef5225b9bca,0,4,1,355654.36,9472.0,1738915.6,39179.6,3514679.44,78833.54000000001,-39.7,-37,-28,-79,500.0M,SHERMAN,TX
4e9ac738da18d4eecce3b5be33b7d04388c93dee9518fde91835ca21d14d5697,0,12,2,549816.9,22292.32857142857,2511459.3357142853,63162.59285714286,5330678.678571428,784441.7428571429,-54.3,-56,-20,-85,500.0M,FALLING WATERS,WV
b5e2b79dbd9c0e075c4d25fe56418bf232b7fd84138eea9cc9fefffd1e3c5460,0,6,2,1265829.6875,758890.8625,2574182.575,772380.3375,3014145.5749999997,782446.6749999999,-59.7,-61,-38,-89,500.0M,ENGLEWOOD,FL
7781ac59172ad30e33bf1b52df9650e0341608109d3066c9bd25539a3393e06e,1,21,4,378175.34400000004,312481.98,1264654.1720000003,3013004.0199999996,3580535.74,4833890.483999999,-64.3,-65,-29,-84,1000.0M,LANTANA,TX
64562febd49e949e05db2439119859258bbeb51d25ca73bdad2e817061495890,4,20,8,975976.4785714287,58307.25714285715,9502893.364285713,380938.1607142858,1.4103854953571433E7,624309.2642857142,-48.1,-44,-27,-79,1000.0M,RANCHO CUCAMONGA,CA
6c2d55e3268069094c75af36a4c70a2a07ba5c2b5e24fdb550755d86ac026ff2,0,8,9,141512.94117647054,35868.15882352941,594263.6882352942,219564.6411764706,1161998.8058823529,259235.8882352941,-58.8,-57,-37,-83,500.0M,LONG BEACH,CA
de400047e7378edd044d0ba389ec501c68a0f27fdd82f2ad533885cda57fe38c,1,10,7,651345.7588235296,711842.0764705883,1040156.6058823528,722714.1647058824,6477187.752941176,780644.2294117648,-58.6,-62,-16,-81,1000.0M,TAMPA,FL
2e7f0c6305c3805cb2f23e56206a023fe3ed41bda4df5c7f5a96537ffe89071f,1,12,3,32363.200000000004,3011.9533333333334,181013.11333333334,12527.260000000002,1018398.9533333334,52621.40666666666,-55.0,-57,-28,-84,1000.0M,WEST COVINA,CA
6c2b0ef61d091aaf5c8897abad107016b9036c088c319d65c1fa60d0fbff5ac8,1,14,19,167024.30909090908,71707.3696969697,674258.7545454545,320316.38181818184,1129933.6242424243,4715036.139393941,-63.6,-60,-45,-86,1000.0M,ONTARIO,CA
b8edb1186eb9f9770157db9beffa5d6f086b76e899810a0ba7b88fe7f5715bac,1,39,8,114929.57659574467,8332.2829787234,305426.1340425532,16506.71276595745,1025441.6574468085,357606.50851063844,-60.1,-60,-20,-88,1000.0M,WESTMINSTER,CA
be1e98914a4447dbe150a9ad5df75869720b9c066d20b836e352865d6ef4be47,0,28,3,679363.1677419358,898063.2548387098,1035101.6967741936,910359.3935483871,3657191.8322580643,1006241.4,-51.0,-52,-23,-82,2000.0M,MULBERRY,FL
1f438c84e863465fa207700509e36190bf408eea8586200a873cf3fcf4685b4c,0,10,2,373619.0166666666,187315.25833333333,1107291.9666666668,431898.51666666666,2237383.1583333337,2652724.316666667,-74.1,-79,-11,-87,500.0M,APOLLO BEACH,FL
a14ad1f625baa35898087eacc02a04a703f5894c25a7fc7efcdd35dee99a6867,0,12,3,290494.5066666667,32122.78666666667,995277.1466666666,248747.3,2022289.1333333333,1078623.5333333334,-57.6,-59,-41,-79,1000.0M,MERIDEN,CT
3a29192969b525a4c2da0dbee4825b140027fcd6d15a49c8cc88f5e99e8cccc2,1,7,6,578591.4461538461,15413.253846153846,1548012.1846153848,30812.33846153846,3582640.7846153844,1030591.2076923079,-54.1,-53,-22,-87,1000.0M,NEW BRITAIN,CT
6933582b13309adde7efcbea0e37444920ba5a810d8b98e5aa1cf6e8677486f6,0,7,1,359122.6875,8741.475000000002,1160024.9125,29698.1875,2002997.1375,97681.71250000001,-58.3,-60,-36,-82,1000.0M,YUCAIPA,CA
670725e47dbca7c6eb236d74e4229b604f299dc967a96b647dddbe29c87344da,0,25,17,336618.3642857143,24544.42857142857,1045640.1547619047,103312.96428571429,3073675.6476190486,359307.4833333334,-59.1,-63,-17,-89,500.0M,LEAGUE CITY,TX
dce6add310f0e85e63e9fc4b43a0be6f31f3a4dd072d06e596c6d3f4603c6f03,1,9,6,91304.64666666667,13388.826666666664,536743.1333333333,24723.326666666668,2415059.553333333,894916.7200000001,-51.8,-52,-16,-89,1000.0M,TAMPA,FL
1c3a2cabab9d71f35e04b353fb4432b4cf031a3d8f86fe4563ee218a70f98617,1,9,3,93763.43333333333,1947.3916666666664,771777.8666666666,14592.79166666667,1465324.0833333337,23559.291666666668,-52.4,-54,-27,-80,1000.0M,MONTE SERENO,CA
985426146fc42568122bf42d7583b70159d779fe5123f0728331170cb16403ad,0,6,2,504711.525,16783.35,2579221.3625,63013.9125,5730740.925,450874.9125000001,-53.9,-56,-36,-69,500.0M,MOUNT VERNON,TX
8f407e8e52116c1a9a6a4abb9f1cf18bde40d209986c14ca58f8d1a9a25e8d15,0,4,1,609914.56,100922.05999999998,1306804.78,315849.92000000004,6670732.58,4066636.3200000003,-55.5,-51,-37,-87,1000.0M,RIVERSIDE,CT
874c464b0edb1582a7d044ee5fff8b608be024a464372b1fe4b3136507cd5820,0,1,2,381097.9333333333,36623.433333333334,2825267.3666666667,106626.13333333335,3464488.0,1141527.5333333332,-65.4,-65,-64,-68,500.0M,MURRIETA,CA
8439a21e5fc7abd9c6230897ea476bbac7354dd47456406c5434c82eab3330e5,2,8,4,84581.21666666666,2032.4083333333335,313310.46666666673,4887.083333333334,436479.4749999999,84002.98333333332,-52.6,-51,-33,-70,1000.0M,SARASOTA,FL
c1c95cd9b179d26a8c848b28954b6553d5b0558f2eb2e8e75e2badb7f6d1eabd,0,8,6,1409017.8285714288,884960.8571428572,3609362.2285714285,1007993.9857142858,4421901.457142857,1220318.8,-45.7,-42,-28,-86,500.0M,GARLAND,TX
099badf19faeb7db25be3c9c05c10c17f1d55087e57da34eed5f5ab76a6cf308,1,20,1,364229.43333333335,11297.400000000001,1914665.6047619048,59565.82857142857,3206559.3952380945,124408.59523809522,-57.6,-61,-18,-86,1000.0M,OAK HILLS,CA
48d53d75aa05c949d31cc79c598a6f292a86b4c1789991f5374ea2f02071943f,1,8,9,702921.894117647,684970.8294117647,1076892.3647058823,711298.9,2051836.064705882,896185.3470588236,-64.8,-61,-35,-95,1000.0M,GARLAND,TX
734934c777e5d4a1ef70189165315e04e99f9a778b98e221b62c464b842eebd8,0,16,1,357264.05294117646,729395.9352941177,995006.1882352941,898536.4470588237,2339388.2823529406,1046123.8882352944,-65.4,-66,-49,-90,1000.0M,MASCOUTAH,IL
526f316fa7e4287ef2b3bd1966fcadd81ea5f9015cf262105b8a6d07df575d1f,0,11,5,381800.50000000006,8656.84375,507379.31250000006,28758.41875,1.30611072875E7,174282.11250000002,-52.0,-53,-33,-69,500.0M,MULBERRY,FL
4b752ec9c44a27b9802536ec928b7f3c6aa86300c93a8232715a83f95894bbc3,0,3,3,107967.55,8573.866666666667,534930.1833333333,19172.0,1091656.5999999999,201815.28333333333,-57.3,-56,-33,-90,500.0M,ELKHART,IN
7ca0ad52c6e3c0d2aae00e92d26d7ef5c40da6dd5f58fc09534cb6671d2ed772,1,9,5,73801.87142857142,9330.471428571427,399822.21428571426,20106.914285714283,3061458.935714286,838252.7571428573,-59.9,-55,-39,-81,1000.0M,DICKINSON,TX
e87e9d153cfc9bf3b619bf9cfd1cf76316af712c14c8a5a1c9377686c45e97bc,0,6,-1,4521.039999999999,2246.6800000000003,13530.9,3043.3,65387.06,4442.32,-51.0,-46,-39,-69,1000.0M,LAKELAND,FL
50098840f8b79d2066d91a5e4e21096f267519a2cee64bbdd3904c8b09fa8b51,0,2,2,1526640.325,28795.375,4470091.95,89697.85,7750167.95,277542.05,-73.5,-81,-58,-88,500.0M,WILLARD,OH
8e505997cb9c44d6818f06e502c8683d22a309d20ab125262d4cc34247b372f4,0,5,2,801037.8857142858,871183.5285714286,1640447.5428571429,894511.5285714285,6281095.957142857,1188682.7571428572,-57.1,-61,-35,-76,500.0M,THERMAL,CA
0d4f48f9c3bb72053b964c530b650e187d9c420337fd597f7ec6d0dc262f1292,0,3,4,517379.5428571428,20417.585714285717,1746484.5000000002,50115.24285714286,3214774.0428571426,93742.41428571429,-72.8,-72,-55,-86,1000.0M,ADRIAN,MI
1ad389aae6cdd85433689680dccc16b7c39249bfcbf0ad9558cc2904707de906,1,7,3,646584.8899999999,38806.53999999999,1724160.11,51931.5,8487676.41,2123988.19,-52.8,-56,-25,-79,1000.0M,LEAGUE CITY,TX
637c4459e1a774cad4ac77f9c6034c91407ed71381b945697dabef729611a32f,0,6,3,285164.1888888889,12398.67777777778,1519368.4666666668,28592.644444444446,3905052.5999999996,539809.2111111111,-52.4,-53,-28,-92,500.0M,TAMPA,FL
da8e3b36e1872044295f217c7525298a625f65b17d982be6b397ed215ba1958a,1,9,3,88138.44166666667,12562.766666666668,425649.06666666665,43311.950000000004,1604309.425,219967.27499999994,-49.7,-57,-21,-80,1000.0M,CERRITOS,CA
c98460b1153e1e8041e835c10a00c3ff666924aca957df2b71294b8567145265,1,17,8,69533.576,5382.067999999999,96696.05600000001,6288.724000000001,346670.0799999999,262012.06,-53.0,-53,-30,-74,500.0M,PARKERSBURG,WV
b7d5d45ceab1e62b86d52aca3ebbb945bbf88ebb6c54d6f37acf8969b347d43a,0,8,3,125116.2727272727,8795.381818181819,656468.6272727273,22064.50909090909,1881166.1727272728,646790.6545454547,-52.8,-63,-9,-81,500.0M,BEAUMONT,CA
fe3701eb2ee6a9af6647928cc9637ca37f104b49113f75ecfde54efb36e0f2c0,1,10,5,290275.80666666664,19909.826666666664,1437180.9200000004,95989.87999999999,3675249.2066666675,462946.13333333336,-56.0,-60,-26,-84,1000.0M,MARION,OH
1499a54cecbc549027a4de54ec2e6a6a15e8ca15ea0272a2b3b0124eb8964f79,0,19,2,161507.24761904762,7610.785714285715,687786.0619047622,13862.714285714286,1703992.9238095237,549376.2095238095,-52.9,-49,-22,-74,1000.0M,LOS ALAMITOS,CA
07eeda3698068a44b428a4cc8a4593ca4107d3a84d81600e5ffab9022d38c45d,0,3,3,1055962.65,990959.0500000002,1389302.05,998470.9166666666,1787518.05,1044945.5,-59.9,-64,-34,-74,500.0M,LONG BEACH,CA
5143f9d5fb7067f57a0d9d0a94dc79c018e5e5c4b7212da26cecf2640e8e888d,1,9,5,263997.74999999994,95817.7857142857,653883.9428571428,666492.5142857144,1836022.7785714287,2869056.571428571,-35.3,-35,-14,-64,1000.0M,ONTARIO,CA
9e685b5da60280225ba33fb4663bf709f74eb32c696f446521ed9faa7fc66aef,1,9,3,692779.5666666668,13050.316666666668,1716624.1833333333,27368.058333333334,6934332.108333333,133862.24166666667,-44.2,-51,-8,-81,1000.0M,KYLE,TX
f620d718c2b314e1191f0815196179c20fa41cdfd2a647df54fef6e833994550,1,7,4,286123.7454545454,224915.23636363642,651855.1272727273,237742.1545454545,1236883.8272727274,311881.56363636366,-60.3,-63,-35,-77,200.0M,NEW PORT RICHEY,FL
f965e414492d4030b15e9f0c995563d7604d265bd0d46cbfcaac1b297ac33bba,1,20,6,294094.22307692305,208254.87692307692,806675.1307692307,987562.1499999999,1829632.823076923,2051861.7769230767,-61.1,-62,-37,-82,1000.0M,LAKE ELSINORE,CA
8f4d61e3a9875bda7bfa2ac7f676eb1d600db656de2f9ef677bdf8af6ef31b51,0,7,4,620573.5090909092,20310.618181818183,837012.3272727273,22706.6,1071972.2181818183,252149.65454545457,-64.6,-68,-35,-86,500.0M,BRANDON,FL
102f70b73689c28c562d28991dd9e32f0017c873ad9da7393b26f54f8d71a22b,1,11,5,164648.89375000002,13307.2625,651367.6625000001,33270.212499999994,2184465.5,344962.68125,-63.1,-61,-45,-85,500.0M,FLOWER MOUND,TX
99916cec3d1ee0eeb1c8c275a36e7cb56178aaf6eb99ad9abb521e565343bd32,1,11,6,122651.93529411765,4630.7764705882355,944958.1764705881,8556.129411764707,1810436.7000000004,385334.7470588235,-60.6,-59,-45,-82,500.0M,BACLIFF,TX
a536cbaa15e2dae990ea0fe1a00ec60e6e2c7fea8bb27b71d69ead505dfa55bb,0,5,2,93798.87142857142,19473.17142857143,759103.5999999999,212869.12857142856,1452845.1714285712,413586.6571428571,-75.8,-77,-60,-87,500.0M,VERNON ROCKVILLE,CT
30c97ffd90a35f4c7cbf01a371655631fe0b3c5e8e0e5b648ffc83ab5182efc6,0,15,1,395999.44375,24641.193750000002,1707899.0562500001,53830.825,3721801.0999999996,837187.8875000001,-52.4,-56,-32,-80,500.0M,MENIFEE,CA
00e9b09ed1aeb067ff0616d8caae2d7f66a5c290903c95867f88f79e88c702a4,1,18,2,329972.84,8648.789999999999,1007202.9450000001,21464.045,1597928.605,182517.25499999998,-56.2,-57,-38,-76,1000.0M,KYLE,TX
f26ce2dd9ab5dfcadbae37130a2be3046f5f3e0523b4895a26fb9ebf62fb81bb,3,14,6,354895.62,618876.0200000001,946145.765,667932.3399999999,2017761.575,1097672.9649999999,-65.4,-65,-46,-82,1000.0M,CHESTERTON,IN
4e20707256e129572e22caba6c66b3056e39fea95e11f2dd65670c3cc06cd887,1,37,5,99912.8404761905,5809.169047619048,456484.1047619048,10230.761904761905,1291819.066666667,357558.04523809516,-57.9,-59,-34,-81,1000.0M,SCOTT DEPOT,WV
293f699c4bdef3e8c099f46ee0c3db471fbd3b7629d3ae9f17bdb44440cb017c,0,22,2,429464.9708333334,14930.100000000004,3505588.1458333326,71114.40416666666,4553973.524999999,452033.2916666667,-56.9,-55,-39,-86,500.0M,BOYD,TX
48b259bdd18594dab462c2174b8471157b8a31cfbe9749fd87eeb571671617d3,1,24,2,493097.8230769231,12006.334615384616,873705.0692307691,43494.03846153846,1842982.8500000003,194206.12692307692,-62.9,-62,-38,-84,1000.0M,SAN ANGELO,TX
a96bbdede1266931b4c3e1c9cc7f771b850f4f3a7c9b6c2542d9da2e8663f24d,1,24,3,126588.29629629629,54237.54814814814,633987.0814814816,156590.9407407407,1592367.6555555556,397613.92222222226,-59.8,-59,-34,-85,1000.0M,ROCKY HILL,CT
99bc22e9fa447adc7d36821aada6b677e8f774ce5a866eb94c0404aac1f84ac6,0,13,2,127177.63333333333,409073.54666666663,128464.46666666666,446300.87999999995,129986.41999999998,473693.1933333333,-60.4,-57,-43,-81,500.0M,VENICE,FL
6fdd0cf83dea8df86c6042e1f77d097345fc8a65eb99e034dace349e676cbc37,0,7,2,252117.23333333334,11282.622222222222,1491873.411111111,64453.97777777777,1916680.0444444446,132008.59999999998,-51.7,-48,-33,-77,500.0M,DALLAS,TX
fe236f02cf3a093dbf86b21558a039829443032dbfad2e18a6997cea1ceed81b,0,22,6,57732.00714285714,4019.421428571429,286387.8321428572,10021.274999999998,1415658.0000000002,187063.2214285714,-60.6,-63,-37,-80,500.0M,LAKEWOOD RANCH,FL
b252dd5dab07727ddf6d56240406668fc7596ca9f85d82de6e77939a761e8409,0,4,0,1436634.85,3947363.7499999995,3779254.45,9791229.725,4553294.175,1.2566758850000001E7,-52.2,-53,-31,-79,2000.0M,PORTAGE,IN
a788fc82ffaaff94169ee17cd930bffbdd93c741b69a1338fb178948571e971c,0,2,4,1908189.05,1827877.033333333,2783138.7333333334,1832945.5833333333,3.0574302133333337E7,2698728.6333333333,-41.0,-50,-16,-71,1000.0M,WINCHESTER,CA
81eccdcfaed664a7b1b401bb2d5d52d4254066644b8f840f56609bf8360408bc,0,9,4,805055.3923076924,866830.4461538463,1622770.8461538462,890065.7846153846,2274414.923076923,1156916.4615384615,-56.5,-62,-15,-75,1000.0M,VICTORVILLE,CA
d41c023b92476da28ee8313403a3c25365cdbff3069f8c94fcb0203624446f29,1,2,3,149.64000000000001,160.84,258.72,262.09999999999997,1349.14,887.9400000000002,-54.2,-65,-33,-68,1000.0M,CHARLESTON,WV
9d1b29cd364cecb4f7a109b53a2839370758a4c00beaf8df2c9cb1905223d2b9,0,28,1,14804.65172413793,19898.872413793102,101624.31724137932,39289.36896551726,300797.524137931,224552.03793103443,-63.7,-65,-34,-84,1000.0M,MANHATTAN BEACH,CA
18a992bc33e28f04b8428d094e4b24319adf7196555c1af4c9a429f5c3c12205,1,18,3,115585.22857142857,7875.152380952383,775517.9904761905,13649.804761904763,2346408.033333333,670572.7000000001,-52.8,-51,-31,-84,1000.0M,PACOIMA,CA
1144b5434c7b23e44fa137d6dbbe19691078f424bb4cef02e47cf992baeb0f84,0,6,2,190017.6875,21502.475,1129259.8375000001,49824.2875,3545730.6125,838547.0375,-55.5,-63,-21,-86,1000.0M,VENICE,CA
ebcc93f857fa622277646508c30809485b790d42b517a20b3aa612eb373f4b4f,0,12,3,153856.14,16051.25333333333,976701.3933333332,52251.846666666665,2149675.013333333,994878.3,-64.3,-63,-32,-88,1000.0M,PORTAGE,IN
91a706bf71c1d52b8fb6bd165d122325e9c015ac1ce96263a5ae0264594ca4d8,0,4,1,133338.1,4039.8,676471.22,15599.86,1639397.42,44537.28,-50.5,-54,-32,-67,1000.0M,NEW PORT RICHEY,FL
732854eaa69978ecf9fb7583a084ed74b612e19235641c9d5e59d2afd1da1934,0,4,2,604958.65,68811.21666666667,1647176.5999999999,302766.7166666667,2213045.8000000003,446556.81666666665,-58.5,-60,-44,-68,500.0M,PLANT CITY,FL
8d213b040459bf17c45cd921694a3de7ceb3cbc1566e16d773ccf87fbf4c7189,0,6,1,8804.457142857143,18597.4,45356.79999999999,85299.34285714284,229420.02857142853,482274.17142857146,-59.9,-59,-49,-87,1000.0M,FRESNO,TX
165f6df8b6d1fbd5f1df7e46fe821218a033a4c2b1acc23333329d989df29513,0,1,1,614199.7999999999,49252.55,2966838.45,39666.0,9092383.45,5770486.05,-82.9,-83,-81,-87,2000.0M,NORWALK,CA
9fc080ee5230774235d606cbdb20490cd64e955fd6db5e0ce7b87fe9224ae8d2,0,8,2,102506.13,5287.36,607664.5299999999,22565.800000000003,1815484.31,134714.44000000003,-50.6,-48,-26,-83,500.0M,COLLEGE STATION,TX
473984d4b6ddd04d0d0aeebc9cd2c35e589588246020fec42508540009287d20,1,11,5,310743.675,17639.074999999997,1034030.40625,29740.4125,4603652.2125,938734.4375,-59.3,-59,-47,-83,500.0M,FLOWER MOUND,TX
5e56f0e772dd73a24159ee2587e2cb2d93a536f5421ff822a3f0ea9c7341010c,1,12,5,477887.5764705882,5862.052941176471,746447.5529411763,11900.04117647059,1486478.9705882352,137287.69411764704,-64.1,-66,-41,-88,1000.0M,SOUTHLAKE,TX
21490b4c6609eabff9e18dc3cd2e26e7caff8659bfd22d0c200ebb2639d0c8fa,0,13,3,186877.56875,4522.425,628352.1875000001,17455.56875,2345875.725,73145.33750000001,-59.8,-59,-42,-81,1000.0M,NORWALK,OH
20f42ccb7cd1c1bffcd47982f2138c1d054014dc9813cb191979dba197f2aa68,0,21,4,434885.03199999995,9108.344000000001,1738035.5839999996,39282.024,5038573.3,168641.50800000003,-59.2,-64,-25,-86,1000.0M,MURRIETA,CA
aedfe15deadc28afc8fabf65787b440b42c0956d8c5f186098fdaca2a59f025d,1,17,4,184094.6380952381,4066.247619047618,1010366.7666666666,17421.495238095238,2380017.633333334,85383.01904761905,-58.1,-59,-30,-73,1000.0M,HALTOM CITY,TX
4561947de818f08daaba194d7e2e7cdd233ab1523938fe085aef89b2d9b8e411,2,13,7,479889.81499999994,558679.8400000001,880832.0350000004,577583.205,1698120.6799999997,614489.6100000001,-57.8,-61,-32,-83,1000.0M,COLLEGE STATION,TX
